district_name,bl,bw,ml,mz,pd,wt,year,total_yield,mz_change,pd_change,wt_change,mz_ma3,mz_std3,pd_ma3,pd_std3,wt_ma3,wt_std3,mz_lag1,pd_lag1,wt_lag1,avg_temp,avg_max_temp,temp_range_stddev,annual_precip,avg_humidity,avg_wind,highheat_days,precip_zscore,avg_temp_lag1,annual_precip_lag1,precip_zscore_lag1,highheat_days_lag1,temp_range_stddev_lag1,CENTROID_LAT,CENTROID_LON
KASKI,1111.0,,1100.0,1432.0,2206.0,1400.0,1988,5038.0,103.0,197.0,200.0,1354.0,68.98550572402934,2038.3333333333333,155.09459479083532,1300.0,99.99999999999999,1329.0,2009.0,1200.0,13.325573770491802,19.025601092896174,3.1634674620914556,831.79,56.55046448087432,2.2160109289617487,0,-0.20877551080531387,13.237561643835617,697.09,-0.49223985315451224,0.0,3.041541272902183,28.354685024113564,83.99948681259903
KASKI,900.0,,1134.0,1554.0,2283.0,1473.0,1990,5310.0,122.0,77.0,73.0,1438.3333333333333,112.63362434607804,2166.0,141.31171218267818,1357.6666666666667,141.3376571665645,1432.0,2206.0,1400.0,13.140273972602738,18.716493150684933,3.035658448486311,788.13,56.992438356164385,2.2172328767123286,0,-0.30065415361872144,12.838109589041096,581.84,-0.7347733754688784,0.0,3.0749302086466255,28.354685024113564,83.99948681259903
KASKI,1125.0,,1136.0,1558.0,2233.0,1347.0,1991,5138.0,4.0,-50.0,-126.0,1514.6666666666667,71.61936423435652,2240.6666666666665,39.06831623366189,1406.6666666666667,63.26399713370405,1554.0,2283.0,1473.0,13.21213698630137,19.221808219178083,2.94233742222866,452.8,51.394547945205474,2.3315890410958904,0,-1.0063267439673238,13.140273972602738,788.13,-0.30065415361872144,0.0,3.035658448486311,28.354685024113564,83.99948681259903
KASKI,533.0,,1200.0,1600.0,2210.0,2315.0,1992,6125.0,42.0,-23.0,968.0,1570.6666666666667,25.482019804823572,2242.0,37.32291521304411,1711.6666666666667,526.286360580752,1558.0,2233.0,1347.0,13.017513661202186,19.083333333333332,2.888596168243386,525.41,51.52092896174863,2.326912568306011,0,-0.8535253638784203,13.21213698630137,452.8,-1.0063267439673238,0.0,2.94233742222866,28.354685024113564,83.99948681259903
KASKI,418.0,,1200.0,1600.0,2137.0,1465.0,1993,5202.0,0.0,-73.0,-850.0,1586.0,24.248711305966065,2193.3333333333335,50.12318159627758,1709.0,528.1174111880804,1600.0,2210.0,2315.0,13.150109589041096,19.22446575342466,2.8509645958693506,509.37,50.708547945205474,2.3064657534246575,0,-0.8872801378300249,13.017513661202186,525.41,-0.8535253638784203,0.0,2.888596168243386,28.354685024113564,83.99948681259903
KASKI,3230.0,,1150.0,1650.0,2286.0,1443.0,1994,5379.0,50.0,149.0,-22.0,1616.6666666666667,28.867513459482755,2211.0,74.50503338701414,1741.0,497.2202731184641,1600.0,2137.0,1465.0,13.372657534246576,19.554219178082192,2.856381021417707,447.43,49.51780821917808,2.3565753424657534,0,-1.0176274382391515,13.150109589041096,509.37,-0.8872801378300249,0.0,2.8509645958693506,28.354685024113564,83.99948681259903
KASKI,1000.0,,1198.0,1653.0,2294.0,1671.0,1995,5618.0,3.0,8.0,228.0,1634.3333333333333,29.77135088190353,2239.0,88.42510955605366,1526.3333333333333,125.76698029822192,1650.0,2286.0,1443.0,13.096191780821917,19.04490410958904,3.0469005128507227,563.11,52.31780821917808,2.3324109589041098,0,-0.7741890186181026,13.372657534246576,447.43,-1.0176274382391515,0.0,2.856381021417707,28.354685024113564,83.99948681259903
KASKI,485.0,,1198.0,1498.0,2397.0,1625.0,1996,5520.0,-155.0,103.0,-46.0,1600.3333333333333,88.63595959503915,2325.6666666666665,61.9058424814123,1579.6666666666667,120.57086436338317,1653.0,2294.0,1671.0,13.08035519125683,18.922540983606556,3.2157425488880644,589.26,53.901721311475406,2.2489344262295083,0,-0.7191586358977496,13.096191780821917,563.11,-0.7741890186181026,0.0,3.0469005128507227,28.354685024113564,83.99948681259903
KASKI,1000.0,,1193.0,1650.0,2287.0,1598.0,1997,5535.0,152.0,-110.0,-27.0,1600.3333333333333,88.63595959503915,2326.0,61.587336360652124,1631.3333333333333,36.90979996333401,1498.0,2397.0,1625.0,12.665835616438356,18.773698630136984,2.5509254421032472,333.66,50.244410958904105,2.340904109589041,0,-1.2570464302886566,13.08035519125683,589.26,-0.7191586358977496,0.0,3.2157425488880644,28.354685024113564,83.99948681259903
KASKI,2060.0,,1308.0,1600.0,2405.0,1376.0,1998,5381.0,-50.0,118.0,-222.0,1582.6666666666667,77.4682730757141,2363.0,65.93936608733894,1533.0,136.63454907160192,1650.0,2287.0,1598.0,13.621616438356165,19.567808219178083,2.9708751614209308,605.38,54.3653698630137,2.2966027397260276,0,-0.6852355089588552,12.665835616438356,333.66,-1.2570464302886566,0.0,2.5509254421032472,28.354685024113564,83.99948681259903
KASKI,1000.0,,1193.0,1944.0,2410.0,1732.0,1999,6086.0,344.0,5.0,356.0,1731.3333333333333,185.86374937930586,2367.3333333333335,69.61561127601648,1568.6666666666667,179.8035965528313,1600.0,2405.0,1376.0,13.875890410958904,20.12386301369863,3.043796356397755,389.86,48.20202739726028,2.376986301369863,0,-1.1387784567175727,13.621616438356165,605.38,-0.6852355089588552,0.0,2.9708751614209308,28.354685024113564,83.99948681259903
KASKI,1095.0,,1215.0,2050.0,2192.0,1715.0,2000,5957.0,106.0,-218.0,-17.0,1864.6666666666667,235.25588905133364,2335.6666666666665,124.44409722173812,1607.6666666666667,200.80919633655554,1944.0,2410.0,1732.0,12.994781420765028,18.785792349726776,2.981946045576439,624.05,53.83893442622951,2.267814207650273,0,-0.6459461305500985,13.875890410958904,389.86,-1.1387784567175727,0.0,3.043796356397755,28.354685024113564,83.99948681259903
KASKI,1095.0,,1000.0,1800.0,2798.0,1715.0,2001,6313.0,-250.0,606.0,0.0,1931.3333333333333,125.48041015765523,2466.6666666666665,306.94842129148253,1720.6666666666667,9.814954576222172,2050.0,2192.0,1715.0,13.433671232876712,19.31139726027397,2.7811217661020353,560.39,53.597890410958904,2.2634794520547943,0,-0.7799130201859558,12.994781420765028,624.05,-0.6459461305500985,0.0,2.981946045576439,28.354685024113564,83.99948681259903
KASKI,1102.0,,1000.0,1980.0,2780.0,2331.0,2002,7091.0,180.0,-18.0,616.0,1943.3333333333333,128.97028081435423,2590.0,344.7955916191507,1920.3333333333333,355.64776582080947,1800.0,2798.0,1715.0,13.501698630136985,19.628301369863014,2.2890703895975517,373.52,51.33013698630137,2.318,0,-1.1731645543715143,13.433671232876712,560.39,-0.7799130201859558,0.0,2.7811217661020353,28.354685024113564,83.99948681259903
KASKI,1083.0,,1404.0,2010.0,2790.0,2331.0,2003,7131.0,30.0,10.0,0.0,1930.0,113.57816691600569,2789.3333333333335,9.018499505652239,2125.6666666666665,355.6477658208095,1980.0,2780.0,2331.0,13.286657534246576,19.326821917808218,2.7885888598525925,434.15,52.517616438356164,2.303287671232877,0,-1.045574034129258,13.501698630136985,373.52,-1.1731645543715143,0.0,2.2890703895975517,28.354685024113564,83.99948681259903
KASKI,1178.0,,1404.0,2038.0,2788.0,2014.0,2004,6840.0,28.0,-2.0,-317.0,2009.3333333333333,29.005746557076964,2786.0,5.291502622140268,2225.3333333333335,183.02003533311162,2010.0,2790.0,2331.0,12.825983606557378,18.14311475409836,2.946372832057062,1155.13,62.29685792349727,2.108032786885246,0,0.47166517557323023,13.286657534246576,434.15,-1.045574034129258,0.0,2.7885888598525925,28.354685024113564,83.99948681259903
KASKI,1289.0,,1310.0,2225.0,2920.0,2080.0,2005,7225.0,187.0,132.0,66.0,2091.0,116.88883607941372,2832.6666666666665,75.63949585589172,2141.6666666666665,167.25529388731897,2038.0,2788.0,2014.0,12.636273972602739,18.042547945205477,2.8969662512334864,1076.2,61.7672602739726,2.107671232876712,0,0.3055639094884325,12.825983606557378,1155.13,0.47166517557323023,0.0,2.946372832057062,28.354685024113564,83.99948681259903
KASKI,928.0,,1340.0,2246.0,2350.0,1950.0,2006,6546.0,21.0,-570.0,-130.0,2169.6666666666665,114.50909716408297,2686.0,298.37560221975275,2014.6666666666667,65.00256405199242,2225.0,2920.0,2080.0,13.031808219178082,18.292547945205477,2.8227265666743677,1078.11,63.967561643835616,2.076821917808219,0,0.3095833370599761,12.636273972602739,1076.2,0.3055639094884325,0.0,2.8969662512334864,28.354685024113564,83.99948681259903
KASKI,892.0,,1340.0,2326.0,2632.0,1989.0,2007,6947.0,80.0,282.0,39.0,2265.6666666666665,53.29477773040635,2634.0,285.0052631092979,2006.3333333333333,66.7108187128098,2246.0,2350.0,1950.0,12.715643835616438,17.897397260273973,2.8986633755482623,1221.72,65.82279452054794,2.0543835616438355,0,0.6117979933685762,13.031808219178082,1078.11,0.3095833370599761,0.0,2.8227265666743677,28.354685024113564,83.99948681259903
KASKI,938.0,,1206.0,2555.0,3084.0,1941.0,2008,7580.0,229.0,452.0,-48.0,2375.6666666666665,160.37560080427895,2688.6666666666665,370.2665706397669,1960.0,25.51470164434686,2326.0,2632.0,1989.0,12.64893442622951,17.692185792349726,3.0113251276850854,1434.71,65.9866393442623,2.0573224043715848,0,1.060016777904254,12.715643835616438,1221.72,0.6117979933685762,0.0,2.8986633755482623,28.354685024113564,83.99948681259903
KASKI,839.0,,1140.0,2452.0,2898.0,1000.0,2009,6350.0,-103.0,-186.0,-941.0,2444.3333333333335,114.69234208670365,2871.3333333333335,227.17687675759063,1643.3333333333333,557.6596931223678,2555.0,3084.0,1941.0,13.300054794520548,18.859260273972602,2.8657522447072323,924.4,59.05887671232877,2.1776164383561647,0,-0.013885883893960652,12.64893442622951,1434.71,1.060016777904254,0.0,3.0113251276850854,28.354685024113564,83.99948681259903
KASKI,845.0,777.78,1056.0,2500.0,2900.0,2029.0,2010,7429.0,48.0,2.0,1029.0,2502.3333333333335,51.53962876596455,2960.6666666666665,106.8144809159015,1656.6666666666667,570.3896329118661,2452.0,2898.0,1000.0,13.605232876712329,19.077945205479452,3.2003984155201883,1001.94,59.96638356164384,2.2348219178082194,0,0.14929024903667687,13.300054794520548,924.4,-0.013885883893960652,0.0,2.8657522447072323,28.354685024113564,83.99948681259903
KASKI,877.0,777.78,1171.0,2351.0,3416.0,2040.0,2011,7807.0,-149.0,516.0,11.0,2434.3333333333335,76.05480480110022,3071.3333333333335,298.4917642638293,1689.6666666666667,597.294176543965,2500.0,2900.0,2029.0,12.635287671232877,17.732739726027397,2.851003600388723,1118.61,65.68613698630136,2.099041095890411,0,0.3948120368754367,13.605232876712329,1001.94,0.14929024903667687,0.0,3.2003984155201883,28.354685024113564,83.99948681259903
KASKI,863.0,1143.0,2548.0,2732.0,3640.0,2360.0,2012,8732.0,381.0,224.0,320.0,2527.6666666666665,192.00086805359365,3318.6666666666665,379.4803464388287,2143.0,188.0079785541027,2351.0,3416.0,2040.0,12.660983606557377,18.15325136612022,2.9530181373418625,1223.3700000000001,60.250245901639346,2.2091530054644806,0,0.6152702737314285,12.635287671232877,1118.61,0.3948120368754367,0.0,2.851003600388723,28.354685024113564,83.99948681259903
KASKI,846.0,1142.86,1170.0,2554.0,3654.0,2273.0,2013,8481.0,-178.0,14.0,-87.0,2545.6666666666665,190.63665264930953,3570.0,133.55148819837305,2224.3333333333335,165.4579503479155,2732.0,3640.0,2360.0,12.53482191780822,17.631479452054794,3.146137549640591,1667.51,68.55619178082192,2.113917808219178,0,1.549923970917568,12.660983606557377,1223.3700000000001,0.6152702737314285,0.0,2.9530181373418625,28.354685024113564,83.99948681259903
KATHMANDU,1000.0,,1140.0,2300.0,3670.0,1970.0,1982,7940.0,300.0,-1080.0,-1.0,2066.6666666666665,208.16659994661336,3810.0,878.4076502399099,1700.3333333333333,467.94266030501353,2000.0,4750.0,1971.0,16.480931506849316,22.243506849315068,2.6465103961316245,772.32,55.80208219178082,2.143095890410959,0,-0.25017099430799095,16.175342465753424,1083.52,0.7569790308078499,0.0,2.8618673385668374,27.72794323418278,85.34954914085557
KATHMANDU,1000.0,,1000.0,1908.0,4500.0,1800.0,1983,8208.0,-392.0,830.0,-170.0,2069.3333333333335,204.99105671549043,4306.666666666667,565.3612414495119,1913.6666666666667,98.4394907206114,2300.0,3670.0,1970.0,16.783397260273972,22.88145205479452,2.693018019991478,500.09000000000003,48.56454794520548,2.227178082191781,0,-1.1312007222555662,16.480931506849316,772.32,-0.25017099430799095,0.0,2.6465103961316245,27.72794323418278,85.34954914085557
KATHMANDU,1000.0,,900.0,1800.0,4000.0,1600.0,1984,7400.0,-108.0,-500.0,-200.0,2002.6666666666667,263.099474217136,4056.6666666666665,417.89153297636165,1790.0,185.20259177452135,1908.0,4500.0,1800.0,16.626010928961747,22.529999999999998,3.2846173191793757,830.59,51.946284153005465,2.1759562841530053,0,-0.061589272060240174,16.783397260273972,500.09000000000003,-1.1312007222555662,0.0,2.693018019991478,27.72794323418278,85.34954914085557
KATHMANDU,1000.0,,1000.0,2000.0,3500.0,1500.0,1985,7000.0,200.0,-500.0,-100.0,1902.6666666666667,100.10660983837889,4000.0,500.0000000000001,1633.3333333333333,152.75252316519467,1800.0,4000.0,1600.0,16.811917808219178,22.510383561643838,3.484767706992753,823.03,55.1991506849315,2.172712328767123,0,-0.08605602716909563,16.626010928961747,830.59,-0.061589272060240174,0.0,3.2846173191793757,27.72794323418278,85.34954914085557
KATHMANDU,1000.0,,1000.0,1989.0,3604.0,1551.0,1986,7144.0,-11.0,104.0,51.0,1929.6666666666667,112.42923700414147,3701.3333333333335,263.8282269457411,1550.3333333333333,50.00333322222952,2000.0,3500.0,1500.0,16.519835616438357,22.54095890410959,2.894891236075011,653.4300000000001,51.041917808219175,2.2014794520547945,0,-0.6349398454841553,16.811917808219178,823.03,-0.08605602716909563,0.0,3.484767706992753,27.72794323418278,85.34954914085557
KATHMANDU,1000.0,,950.0,1330.0,4150.0,1941.0,1987,7421.0,-659.0,546.0,390.0,1773.0,383.6886758818926,3751.3333333333335,349.1494426937174,1664.0,241.24054385612712,1989.0,3604.0,1551.0,17.022657534246576,22.901890410958906,3.176529772006422,773.6899999999999,51.90372602739726,2.152986301369863,0,-0.2457372040303284,16.519835616438357,653.4300000000001,-0.6349398454841553,0.0,2.894891236075011,27.72794323418278,85.34954914085557
KATHMANDU,500.0,,1450.0,1654.0,4800.0,1716.0,1988,8170.0,324.0,650.0,-225.0,1657.6666666666667,329.51530060580404,4184.666666666667,598.7531489130836,1736.0,195.76771950451888,1330.0,4150.0,1941.0,17.14428961748634,22.932540983606557,3.082255094739415,842.14,53.9660655737705,2.123551912568306,0,-0.024209507310600332,17.022657534246576,773.6899999999999,-0.2457372040303284,0.0,3.176529772006422,27.72794323418278,85.34954914085557
KATHMANDU,667.0,,1470.0,2801.0,4780.0,1688.0,1990,9269.0,1147.0,-20.0,-28.0,1928.3333333333333,772.9193575874093,4576.666666666667,369.6394639825854,1781.6666666666667,138.69510926248742,1654.0,4800.0,1716.0,17.0732602739726,22.77594520547945,2.9923721703325152,781.52,53.10238356164383,2.131671232876712,0,-0.22039663623901387,16.795397260273973,556.27,-0.9493829574387028,0.0,3.0292180597126324,27.72794323418278,85.34954914085557
KATHMANDU,1500.0,,1565.0,2131.0,4135.0,1646.0,1991,7912.0,-670.0,-645.0,-42.0,2195.3333333333335,576.1999074395392,4571.666666666667,378.2966208325592,1683.3333333333333,35.23256069793013,2801.0,4780.0,1688.0,17.276054794520547,23.493506849315068,2.8988011233494753,446.09000000000003,47.26953424657535,2.257041095890411,0,-1.3059632587473897,17.0732602739726,781.52,-0.22039663623901387,0.0,2.9923721703325152,27.72794323418278,85.34954914085557
KATHMANDU,2000.0,,1560.0,2201.0,4050.0,2111.0,1992,8362.0,70.0,-85.0,465.0,2377.6666666666665,368.2843104631711,4321.666666666667,399.1971108779887,1815.0,257.20225504454663,2131.0,4135.0,1646.0,16.99959016393443,23.33743169398907,2.731569970973713,475.59999999999997,47.22379781420765,2.310109289617486,0,-1.2104587688978767,17.276054794520547,446.09000000000003,-1.3059632587473897,0.0,2.8988011233494753,27.72794323418278,85.34954914085557
KATHMANDU,1000.0,,1400.0,2218.0,3968.0,1664.0,1993,7850.0,17.0,-82.0,-447.0,2183.3333333333335,46.11218204914357,4051.0,83.50449089719729,1807.0,263.42551129304087,2201.0,4050.0,2111.0,17.02421917808219,23.217698630136983,2.7253077673199573,542.53,48.37350684931507,2.2275890410958907,0,-0.9938503139460668,16.99959016393443,475.59999999999997,-1.2104587688978767,0.0,2.731569970973713,27.72794323418278,85.34954914085557
