District,YEAR,avg_temp,avg_max_temp,temp_range_stddev,annual_precip,avg_humidity,avg_wind,highheat_days,precip_zscore,avg_temp_lag1,annual_precip_lag1,precip_zscore_lag1,highheat_days_lag1,temp_range_stddev_lag1
Doti,2009,17.23827397260274,23.65205479452055,3.444871662010852,907.9300000000001,51.381917808219185,2.1697260273972603,0,0.46513646153544624,16.27483606557377,1179.85,1.3912855510498177,0.0,3.8210344407202688
Doti,2010,17.34068493150685,23.547972602739726,3.807241780002748,1180.72,54.40939726027398,2.14013698630137,0,1.3942487376777877,17.23827397260274,907.9300000000001,0.46513646153544624,0.0,3.444871662010852
Doti,2011,16.09295890410959,21.913698630136988,3.544430609509374,1354.57,61.60709589041096,2.0159726027397262,0,1.986375169025513,17.34068493150685,1180.72,1.3942487376777877,0.0,3.807241780002748
Doti,2012,16.47606557377049,22.52428961748634,3.6131228209404305,872.07,56.947814207650275,2.1550819672131145,0,0.3429986770768357,16.09295890410959,1354.57,1.986375169025513,0.0,3.544430609509374
Doti,2013,16.41586301369863,21.840082191780823,3.4643074774562317,1449.26,65.25339726027397,2.097178082191781,0,2.3088856768444153,16.47606557377049,872.07,0.3429986770768357,0.0,3.6131228209404305
Doti,2014,16.840520547945207,22.796684931506853,3.166779785831726,939.01,57.79758904109589,2.145178082191781,0,0.5709937493484303,16.41586301369863,1449.26,2.3088856768444153,0.0,3.4643074774562317
Doti,2015,16.822164383561645,22.80380821917808,2.9326673130223098,927.47,58.884465753424664,2.128821917808219,0,0.5316889520073159,16.840520547945207,939.01,0.5709937493484303,0.0,3.166779785831726
Doti,2016,17.5872131147541,23.80243169398907,3.3712464550042562,835.9,53.337704918032784,2.1740437158469947,0,0.2198050445094081,16.822164383561645,927.47,0.5316889520073159,0.0,2.9326673130223098
Doti,2017,17.4326301369863,23.490438356164383,3.41243479099159,937.47,56.04326027397261,2.1452054794520548,0,0.5657485684207599,17.5872131147541,835.9,0.2198050445094081,0.0,3.3712464550042562
Doti,2018,16.912082191780822,22.971232876712328,3.4769824240364726,1034.16,56.98813698630136,2.1652328767123286,0,0.8950709995223511,17.4326301369863,937.47,0.5657485684207599,0.0,3.41243479099159
Doti,2019,16.38191780821918,22.252438356164383,3.5996231031903636,1032.07,61.44545205479452,2.099972602739726,0,0.8879525396919409,16.912082191780822,1034.16,0.8950709995223511,0.0,3.4769824240364726
Gorkha,1982,9.352794520547945,15.001013698630137,2.62370294457124,643.37,62.39180821917808,2.213753424657534,0,-0.35922519742768355,9.326191780821917,905.63,0.35168388150279883,0.0,2.791458227895451
Gorkha,1983,9.54295890410959,15.515287671232876,2.5059312488684493,418.8,54.78498630136986,2.3324383561643836,0,-0.9679678644581817,9.352794520547945,643.37,-0.35922519742768355,0.0,2.62370294457124
Gorkha,1984,9.782240437158471,15.647486338797814,2.9913614819980747,696.74,56.29172131147541,2.2449726775956282,0,-0.2145549559020226,9.54295890410959,418.8,-0.9679678644581817,0.0,2.5059312488684493
Gorkha,1985,9.898876712328768,15.635835616438357,3.2247398136708414,635.3,59.34720547945205,2.2604109589041093,0,-0.38110057402712316,9.782240437158471,696.74,-0.2145549559020226,0.0,2.9913614819980747
Gorkha,1986,9.51813698630137,15.514246575342465,2.7424696942875237,488.69,54.626575342465756,2.296849315068493,0,-0.77851680243404,9.898876712328768,635.3,-0.38110057402712316,0.0,3.2247398136708414
Gorkha,1987,10.100602739726027,16.142630136986302,2.960242230447262,608.72,55.202356164383566,2.291972602739726,0,-0.45315107093085294,9.51813698630137,488.69,-0.77851680243404,0.0,2.7424696942875237
Gorkha,1988,10.3051912568306,16.100601092896174,2.9458204212389125,709.51,58.04459016393442,2.234016393442623,0,-0.1799392732285602,10.100602739726027,608.72,-0.45315107093085294,0.0,2.960242230447262
Gorkha,1989,9.78517808219178,15.812301369863013,2.887378497580188,473.33,54.14172602739726,2.374,0,-0.8201532069653151,10.3051912568306,709.51,-0.1799392732285602,0.0,2.9458204212389125
Gorkha,1990,10.182027397260274,15.872301369863015,2.734028907572009,648.14,58.187698630136985,2.2579726027397258,0,-0.3462951421142603,9.78517808219178,473.33,-0.8201532069653151,0.0,2.887378497580188
Gorkha,1991,10.08309589041096,16.169616438356165,2.7790435914456597,379.9,53.14476712328767,2.363287671232877,0,-1.073414227496372,10.182027397260274,648.14,-0.3462951421142603,0.0,2.734028907572009
Gorkha,1992,9.860765027322405,16.03707650273224,2.6819407404321525,423.62,53.57196721311475,2.3493989071038253,0,-0.9549022739737582,10.08309589041096,379.9,-1.073414227496372,0.0,2.7790435914456597
Gorkha,1993,10.088328767123286,16.2086301369863,2.635183616859685,453.27,53.47265753424658,2.3244931506849316,0,-0.8745299175706133,9.860765027322405,423.62,-0.9549022739737582,0.0,2.6819407404321525
Gorkha,1994,10.24,16.48668493150685,2.660986669865724,358.26,51.62416438356164,2.3846301369863014,0,-1.1320738495052778,10.088328767123286,453.27,-0.8745299175706133,0.0,2.635183616859685
Gorkha,1995,9.984712328767124,15.985369863013698,2.837734895589907,481.6,54.35687671232876,2.370109589041096,0,-0.7977356896818746,10.24,358.26,-1.1320738495052778,0.0,2.660986669865724
Gorkha,1996,10.002896174863388,15.90704918032787,2.968471481519917,520.73,55.96002732240437,2.259562841530055,0,-0.6916658648570833,9.984712328767124,481.6,-0.7977356896818746,0.0,2.837734895589907
Gorkha,1997,9.498191780821918,15.576575342465754,2.4466212605045454,341.81,53.26712328767123,2.332657534246575,0,-1.1766649207643582,10.002896174863388,520.73,-0.6916658648570833,0.0,2.968471481519917
Gorkha,1998,10.66690410958904,16.702931506849314,2.841923663628231,509.01,55.70416438356165,2.332657534246575,0,-0.7234353089395407,9.498191780821918,341.81,-1.1766649207643582,0.0,2.4466212605045454
Gorkha,1999,10.815917808219178,17.042575342465753,2.871533122441764,364.88,50.343369863013706,2.3965479452054796,0,-1.1141289928648455,10.66690410958904,509.01,-0.7234353089395407,0.0,2.841923663628231
Gorkha,2000,9.974316939890711,15.8074043715847,2.7657868013886837,542.5,56.15005464480874,2.3032513661202185,0,-0.6326538514035769,10.815917808219178,364.88,-1.1141289928648455,0.0,2.871533122441764
Gorkha,2001,10.437205479452055,16.368794520547944,2.498257527034275,478.33,55.44939726027397,2.3072876712328765,0,-0.8065996898652906,9.974316939890711,542.5,-0.6326538514035769,0.0,2.7657868013886837
Gorkha,2002,10.308767123287671,16.421424657534246,2.2099816735531816,374.25,55.021315068493145,2.336657534246575,0,-1.0887297018193995,10.437205479452055,478.33,-0.8065996898652906,0.0,2.498257527034275
Gorkha,2003,10.197095890410958,16.314821917808217,2.6733698025449324,383.85,54.883671232876715,2.3373150684931505,0,-1.0627069489873526,10.308767123287671,374.25,-1.0887297018193995,0.0,2.2099816735531816
Gorkha,2004,9.773825136612022,15.162595628415302,2.776508072809103,1070.8799999999999,65.25754098360655,2.132814207650273,0,0.7996276216586066,10.197095890410958,383.85,-1.0627069489873526,0.0,2.6733698025449324
Gorkha,2005,9.51786301369863,15.074109589041097,2.7156112853312075,917.79,63.9861095890411,2.1544383561643836,0,0.3846460350900582,9.773825136612022,1070.8799999999999,0.7996276216586066,0.0,2.776508072809103
Gorkha,2006,10.169561643835616,15.572301369863014,2.6444061034420807,926.82,64.96235616438356,2.129013698630137,0,0.40912368697270257,9.51786301369863,917.79,0.3846460350900582,0.0,2.7156112853312075
Gorkha,2007,9.793506849315069,15.140794520547946,2.9963740300594086,1009.54,67.24712328767123,2.1009041095890413,0,0.6333530738755069,10.169561643835616,926.82,0.40912368697270257,0.0,2.6444061034420807
Gorkha,2008,9.756284153005465,14.97655737704918,2.764574993525672,1114.27,66.8368306010929,2.1199180327868854,0,0.917245043052619,9.793506849315069,1009.54,0.6333530738755069,0.0,2.9963740300594086
Gorkha,2009,10.38041095890411,16.10128767123288,2.6314441999498963,745.31,59.60756164383561,2.233068493150685,0,-0.08289609079238526,9.756284153005465,1114.27,0.917245043052619,0.0,2.764574993525672
Gorkha,2010,10.603890410958904,16.203287671232875,3.061630473473927,865.13,61.26550684931507,2.284164383561644,0,0.2419003929926008,10.38041095890411,745.31,-0.08289609079238526,0.0,2.6314441999498963
Gorkha,2011,9.729013698630137,14.993945205479452,2.701043551713352,924.16,67.03956164383561,2.1427671232876713,0,0.40191321587548934,10.603890410958904,865.13,0.2419003929926008,0.0,3.061630473473927
Gorkha,2012,9.587240437158469,15.227513661202185,2.7239470813368936,941.25,61.08857923497267,2.246229508196721,0,0.448239137323373,9.729013698630137,924.16,0.40191321587548934,0.0,2.701043551713352
Gorkha,2013,9.62323287671233,14.912602739726028,3.0367186931779364,1349.86,69.04205479452054,2.148246575342466,0,1.5558596617715708,9.587240437158469,941.25,0.448239137323373,0.0,2.7239470813368936
Gorkha,2014,9.780465753424657,14.862767123287671,2.7620449903971287,1397.98,69.01243835616438,2.131342465753425,0,1.6862987103422065,9.62323287671233,1349.86,1.5558596617715708,0.0,3.0367186931779364
Gorkha,2015,9.580383561643837,14.57454794520548,2.6859025600522877,1535.84,72.13783561643837,2.049041095890411,0,2.05999628382408,9.780465753424657,1397.98,1.6862987103422065,0.0,2.7620449903971287
Gorkha,2016,10.441366120218579,15.49617486338798,2.761155701864865,1444.35,67.34666666666666,2.0985792349726777,0,1.8119940279278328,9.580383561643837,1535.84,2.05999628382408,0.0,2.6859025600522877
Gorkha,2017,10.175917808219179,15.148712328767122,2.7153724266340333,1422.98,70.13194520547945,2.1143561643835618,0,1.7540662958423288,10.441366120218579,1444.35,1.8119940279278328,0.0,2.761155701864865
Gorkha,2018,9.743068493150684,14.847671232876712,2.608784909762433,1202.59,69.01254794520547,2.1166301369863016,0,1.1566543691074507,10.175917808219179,1422.98,1.7540662958423288,0.0,2.7153724266340333
Gorkha,2019,9.41904109589041,14.389616438356164,3.0319247881700493,1550.76,73.07043835616439,2.096739726027397,0,2.1004399788505537,9.743068493150684,1202.59,1.1566543691074507,0.0,2.608784909762433
Gulmi,1982,13.842739726027398,19.626356164383562,2.664402151953989,909.85,58.42953424657534,2.2914246575342467,0,-0.32554192932830195,13.76558904109589,1359.69,0.6682027381560447,0.0,3.010598815278158
Gulmi,1983,14.035205479452056,20.057369863013697,3.052642527503434,767.35,53.70331506849315,2.416246575342466,0,-0.6403396687834846,13.842739726027398,909.85,-0.32554192932830195,0.0,2.664402151953989
Gulmi,1984,14.222486338797815,20.282841530054647,3.312804872831855,953.95,53.82827868852459,2.416639344262295,0,-0.22812031311796113,14.035205479452056,767.35,-0.6403396687834846,0.0,3.052642527503434
Gulmi,1985,14.399479452054795,20.440246575342464,3.6134055452165095,852.45,55.38465753424658,2.441178082191781,0,-0.45234466788779304,14.222486338797815,953.95,-0.22812031311796113,0.0,3.312804872831855
Gulmi,1986,14.031260273972602,20.18271232876712,3.055288811719231,722.87,51.82879452054794,2.4107397260273973,0,-0.7386007456323725,14.399479452054795,852.45,-0.45234466788779304,0.0,3.6134055452165095
Gulmi,1987,14.82854794520548,21.20194520547945,2.986184581478349,781.47,49.33383561643835,2.392931506849315,0,-0.6091470787406272,14.031260273972602,722.87,-0.7386007456323725,0.0,3.055288811719231
Gulmi,1988,14.777158469945354,20.734535519125682,3.484477947356132,1101.33,55.30390710382513,2.36551912568306,0,0.09745786822172157,14.82854794520548,781.47,-0.6091470787406272,0.0,2.986184581478349
Gulmi,1989,14.200520547945205,20.524,3.30603572217495,752.44,51.56060273972602,2.5224383561643835,0,-0.6732774533117426,14.777158469945354,1101.33,0.09745786822172157,0.0,3.484477947356132
Gulmi,1990,14.524575342465754,20.371150684931507,3.2946429218563305,987.94,56.07334246575343,2.356109589041096,0,-0.15303276810686176,14.200520547945205,752.44,-0.6732774533117426,0.0,3.30603572217495
Gulmi,1991,14.693753424657535,20.997753424657535,3.0804629207982273,574.04,50.16578082191781,2.46613698630137,0,-1.0673821320401962,14.524575342465754,987.94,-0.15303276810686176,0.0,3.2946429218563305
Gulmi,1992,14.420245901639346,20.759999999999998,3.1557435192389325,696.86,50.6951912568306,2.546967213114754,0,-0.7960596172339817,14.693753424657535,574.04,-1.0673821320401962,0.0,3.0804629207982273
Gulmi,1993,14.618712328767122,21.006712328767122,2.982946219751918,581.23,48.66660273972603,2.4874794520547945,0,-1.0514986531161064,14.420245901639346,696.86,-0.7960596172339817,0.0,3.1557435192389325
Gulmi,1994,14.837835616438356,21.332602739726028,3.092660611315369,577.03,48.333205479452054,2.5187945205479454,0,-1.0607769022789961,14.618712328767122,581.23,-1.0514986531161064,0.0,2.982946219751918
Gulmi,1995,14.617698630136987,20.919972602739726,3.1436905880385715,652.13,50.282000000000004,2.5359178082191782,0,-0.8948729708187559,14.837835616438356,577.03,-1.0607769022789961,0.0,3.092660611315369
Gulmi,1996,14.615901639344262,20.809781420765027,3.3761615325121466,650.03,51.71174863387978,2.477622950819672,0,-0.8995120954002007,14.617698630136987,652.13,-0.8948729708187559,0.0,3.1436905880385715
Gulmi,1997,14.223917808219177,20.734684931506848,2.6872583667616587,340.89,47.84416438356164,2.5444931506849313,0,-1.5824354159277458,14.615901639344262,650.03,-0.8995120954002007,0.0,3.3761615325121466
Gulmi,1998,15.077945205479452,21.33008219178082,3.0926460599728416,711.2,52.62279452054794,2.4373698630136986,0,-0.7643810236635443,14.223917808219177,340.89,-1.5824354159277458,0.0,2.6872583667616587
Gulmi,1999,15.383095890410958,22.08268493150685,3.1786230217368963,419.79,45.96320547945206,2.5383561643835617,0,-1.4081368780820342,15.077945205479452,711.2,-0.7643810236635443,0.0,3.0926460599728416
Gulmi,2000,14.446612021857923,20.573333333333334,3.1887194524429705,808.35,51.83355191256831,2.444153005464481,0,-0.5497662840981338,15.383095890410958,419.79,-1.4081368780820342,0.0,3.1786230217368963
Gulmi,2001,14.819890410958905,21.024438356164385,2.8580275423948365,694.8,51.688904109589046,2.367972602739726,0,-0.8006103775376848,14.446612021857923,808.35,-0.5497662840981338,0.0,3.1887194524429705
Gulmi,2002,15.094219178082193,21.61350684931507,2.397132484286725,404.48,48.16435616438356,2.4692876712328764,0,-1.4419583053877103,14.819890410958905,694.8,-0.8006103775376848,0.0,2.8580275423948365
Gulmi,2003,14.790876712328767,21.153890410958905,3.0281971948323134,537.5600000000001,50.36224657534247,2.447260273972603,0,-1.1479703533407226,15.094219178082193,404.48,-1.4419583053877103,0.0,2.397132484286725
Gulmi,2004,14.414808743169399,20.187896174863386,3.184155118927754,1204.28,57.9072131147541,2.321775956284153,0,0.324885428059694,14.790876712328767,537.5600000000001,-1.1479703533407226,0.0,3.0281971948323134
Gulmi,2005,14.164082191780823,19.814164383561643,3.1006753458693024,1310.14,58.97372602739726,2.301780821917808,0,0.558741489103383,14.414808743169399,1204.28,0.324885428059694,0.0,3.184155118927754
Gulmi,2006,14.400630136986301,19.985808219178082,2.9027753484845107,1265.02,61.744027397260275,2.2491232876712326,0,0.45906658381062593,14.164082191780823,1310.14,0.558741489103383,0.0,3.1006753458693024
Gulmi,2007,14.121616438356165,19.56986301369863,2.894173933315828,1546.1,63.41846575342466,2.2310684931506852,0,1.0800023635022942,14.400630136986301,1265.02,0.45906658381062593,0.0,2.9027753484845107
Gulmi,2008,14.060054644808742,19.36653005464481,3.213497056104225,1838.68,63.46289617486338,2.189398907103825,0,1.726342873044732,14.121616438356165,1546.1,1.0800023635022942,0.0,2.894173933315828
Gulmi,2009,14.750876712328767,20.580712328767124,3.043010715304464,1161.82,56.972904109589045,2.322630136986301,0,0.23108674723676723,14.060054644808742,1838.68,1.726342873044732,0.0,3.213497056104225
Gulmi,2010,15.030219178082191,20.820164383561643,3.3777624095068512,1233.8,57.910438356164384,2.3835890410958904,0,0.39009826503314654,14.750876712328767,1161.82,0.23108674723676723,0.0,3.043010715304464
Gulmi,2011,14.01972602739726,19.462520547945203,2.980664414816913,1412.36,63.36208219178082,2.281013698630137,0,0.784556400872567,15.030219178082191,1233.8,0.39009826503314654,0.0,3.3777624095068512
Gulmi,2012,14.04620218579235,19.82469945355191,3.21401083005173,1465.12,59.10366120218579,2.4216939890710383,0,0.9011088832140086,14.01972602739726,1412.36,0.784556400872567,0.0,2.980664414816913
Gulmi,2013,13.937753424657533,19.238082191780823,3.134968178619586,1955.6399999999999,67.4277808219178,2.30813698630137,0,1.9847200211617715,14.04620218579235,1465.12,0.9011088832140086,0.0,3.21401083005173
Gulmi,2014,14.250109589041095,19.637945205479454,2.911711849311612,1805.39,63.31734246575343,2.338986301369863,0,1.6528017028941144,13.937753424657533,1955.6399999999999,1.9847200211617715,0.0,3.134968178619586
Gulmi,2015,14.156986301369864,19.448986301369864,2.6497191228650583,1621.1,65.35117808219178,2.2327945205479454,0,1.2456853842681799,14.250109589041095,1805.39,1.6528017028941144,0.0,2.911711849311612
Gulmi,2016,14.887950819672131,20.284726775956283,3.1477507936242137,1644.37,61.30469945355191,2.3103278688524593,0,1.2970913028444753,14.156986301369864,1621.1,1.2456853842681799,0.0,2.6497191228650583
Gulmi,2017,14.760493150684932,20.038438356164384,2.9820398365267584,1626.03,63.5618904109589,2.2759452054794522,0,1.2565762814998576,14.887950819672131,1644.37,1.2970913028444753,0.0,3.1477507936242137
Gulmi,2018,14.247095890410957,19.65317808219178,2.8430514031666245,1621.64,63.23038356164383,2.2672054794520546,0,1.2468783020176946,14.760493150684932,1626.03,1.2565762814998576,0.0,2.9820398365267584
Gulmi,2019,14.022383561643835,19.279232876712328,3.2073076577654756,1682.11,66.56191780821918,2.262904109589041,0,1.3804629988938688,14.247095890410957,1621.64,1.2468783020176946,0.0,2.8430514031666245
Humla,1982,-3.2575616438356163,3.581698630136986,2.8891944628193764,223.86,61.940246575342464,3.202027397260274,0,-0.6248608300191241,-3.621123287671233,519.12,1.5006612743600358,0.0,3.1480857837839045
Humla,1983,-3.4695616438356165,3.5026575342465756,2.7957069390183764,334.27,59.16024657534247,3.2644383561643835,0,0.1699603294488126,-3.2575616438356163,223.86,-0.6248608300191241,0.0,2.8891944628193764
Humla,1984,-2.667295081967213,4.758879781420765,2.9132618828837438,193.26,54.03540983606557,3.3337431693989075,0,-0.845144567721496,-3.4695616438356165,334.27,0.1699603294488126,0.0,2.7957069390183764
Humla,1985,-2.8622191780821917,4.469232876712328,3.217582508663951,279.19,59.317589041095886,3.2484657534246577,0,-0.22655039841545652,-2.667295081967213,193.26,-0.845144567721496,0.0,2.9132618828837438
Humla,1986,-3.3538082191780823,3.6636438356164382,2.748211100168868,369.07,57.3174794520548,3.1501917808219178,0,0.42047908997307865,-2.8622191780821917,279.19,-0.22655039841545652,0.0,3.217582508663951
Humla,1987,-2.303095890410959,5.374219178082192,2.5949211540188046,162.02,51.28671232876713,3.1071506849315065,0,-1.0700355469967278,-3.3538082191780823,369.07,0.42047908997307865,0.0,2.748211100168868
Humla,1988,-2.0712841530054646,5.2274863387978145,3.0327975029523824,264.16,55.0516393442623,3.199945355191257,0,-0.33474858722809187,-2.303095890410959,162.02,-1.0700355469967278,0.0,2.5949211540188046
Humla,1989,-3.0497808219178086,4.5086301369863016,2.8604293663482636,130.35999999999999,52.221616438356165,3.473890410958904,0,-1.2979500285541492,-2.0712841530054646,264.16,-0.33474858722809187,0.0,3.0327975029523824
Humla,1990,-1.8406027397260276,5.19586301369863,2.934862825979432,206.74,55.429041095890405,3.2415616438356167,0,-0.7481045420931308,-3.0497808219178086,130.35999999999999,-1.2979500285541492,0.0,2.8604293663482636
Humla,1991,-2.746164383561644,4.652219178082191,2.761945775146612,166.63,54.04843835616438,3.2656712328767123,0,-1.0368490100422203,-1.8406027397260276,206.74,-0.7481045420931308,0.0,2.934862825979432
Humla,1992,-2.374344262295082,5.11551912568306,2.4959485886107116,158.22,52.328743169398905,3.318360655737705,0,-1.0973910438355845,-2.746164383561644,166.63,-1.0368490100422203,0.0,2.761945775146612
Humla,1993,-2.027315068493151,5.642931506849315,2.629153580022109,103.38,50.188876712328764,3.3543287671232873,0,-1.4921740561100312,-2.374344262295082,158.22,-1.0973910438355845,0.0,2.4959485886107116
Humla,1994,-2.2840547945205483,5.041424657534246,2.6961354737009313,160.51,53.945232876712325,3.288547945205479,0,-1.0809057575826946,-2.027315068493151,103.38,-1.4921740561100312,0.0,2.629153580022109
Humla,1995,-2.7536712328767123,4.547150684931507,2.8633780601589574,167.28,57.0511506849315,3.3271232876712333,0,-1.0321697803197842,-2.2840547945205483,160.51,-1.0809057575826946,0.0,2.6961354737009313
Humla,1996,-2.2466120218579233,4.979207650273224,2.652505042309253,183.87,55.55390710382513,3.3512568306010926,0,-0.9127414401733022,-2.7536712328767123,167.28,-1.0321697803197842,0.0,2.8633780601589574
Humla,1997,-3.2607945205479454,3.7893972602739727,2.9302691223348494,216.14,57.364493150684936,3.2701369863013694,0,-0.6804356814917488,-2.2466120218579233,183.87,-0.9127414401733022,0.0,2.652505042309253
Humla,1998,-1.6643835616438356,5.856520547945205,2.736254067322573,152.31,54.51556164383562,3.224958904109589,0,-1.139936040234964,-3.2607945205479454,216.14,-0.6804356814917488,0.0,2.9302691223348494
Humla,1999,-1.4424657534246574,6.083041095890411,2.623520112008349,123.15,47.13408219178082,3.266109589041096,0,-1.3498534843984007,-1.6643835616438356,152.31,-1.139936040234964,0.0,2.736254067322573
Humla,2000,-2.177704918032787,4.999344262295082,2.6606533550838343,264.86,53.32677595628415,3.2373224043715845,0,-0.32970941675777626,-1.4424657534246574,123.15,-1.3498534843984007,0.0,2.623520112008349
Humla,2001,-1.87413698630137,5.417369863013699,2.3976720284693176,236.58,52.165123287671236,3.20813698630137,0,-0.5332919037585303,-2.177704918032787,264.86,-0.32970941675777626,0.0,2.6606533550838343
Humla,2002,-2.2795342465753423,5.083835616438356,2.77291006287069,183.41,53.13397260273973,3.2324657534246573,0,-0.9160528950537954,-1.87413698630137,236.58,-0.5332919037585303,0.0,2.3976720284693176
Humla,2003,-2.3794794520547944,4.831671232876712,2.6582014311772793,238.04,54.47495890410959,3.268054794520548,0,-0.5227816339204434,-2.2795342465753423,183.41,-0.9160528950537954,0.0,2.77291006287069
Humla,2004,-2.0175136612021856,5.13879781420765,2.6185940736441258,355.95,55.95341530054645,3.1153551912568305,0,0.3260306377294473,-2.3794794520547944,238.04,-0.5227816339204434,0.0,2.6582014311772793
Humla,2005,-3.063808219178082,3.5874794520547946,2.7046160445091223,445.89,62.399095890410955,3.181753424657534,0,0.9734920550154381,-2.0175136612021856,355.95,0.3260306377294473,0.0,2.6185940736441258
Humla,2006,-2.1205205479452056,4.662794520547945,2.692207540684693,416.13,61.43687671232877,3.058219178082192,0,0.7592553218774453,-3.063808219178082,445.89,0.9734920550154381,0.0,2.7046160445091223
Humla,2007,-2.7805753424657533,4.026794520547945,3.077525907490467,535.63,63.381205479452056,2.9924931506849313,0,1.6195137093099103,-2.1205205479452056,416.13,0.7592553218774453,0.0,2.692207540684693
Humla,2008,-2.394262295081967,4.048114754098361,2.633482103626114,437.38,61.78346994535519,3.1571311475409836,0,0.9122301397263145,-2.7805753424657533,535.63,1.6195137093099103,0.0,3.077525907490467
Humla,2009,-2.2035890410958903,4.792931506849316,2.641658154494726,328.29,57.44665753424657,3.2088493150684934,0,0.12691141600240166,-2.394262295081967,437.38,0.9122301397263145,0.0,2.633482103626114
Humla,2010,-2.1004109589041096,4.859616438356165,2.5840905329113575,428.43,59.99501369863014,3.0888219178082195,0,0.8478007458558496,-2.2035890410958903,328.29,0.12691141600240166,0.0,2.641658154494726
Humla,2011,-2.6197808219178085,4.068109589041096,2.7483127778864764,452.24,64.04221917808219,3.0851780821917805,0,1.0192045299961592,-2.1004109589041096,428.43,0.8478007458558496,0.0,2.5840905329113575
Humla,2012,-3.114918032786885,3.367786885245901,2.797582111856644,319.51,65.45060109289618,3.4562841530054644,0,0.06370582067472745,-2.6197808219178085,452.24,1.0192045299961592,0.0,2.7483127778864764
Humla,2013,-2.8526027397260276,3.475178082191781,3.264612213619537,577.85,72.39109589041095,3.235068493150685,0,1.9234476768195228,-3.114918032786885,319.51,0.06370582067472745,0.0,2.797582111856644
Humla,2014,-2.9721643835616436,3.5407945205479456,2.8638065016267418,444.17,68.87243835616438,3.344465753424658,0,0.9611100932883769,-2.8526027397260276,577.85,1.9234476768195228,0.0,3.264612213619537
Humla,2015,-2.981205479452055,3.4643287671232876,2.991077064641349,505.96,70.46153424657534,3.096027397260274,0,1.4059248695181006,-2.9721643835616436,444.17,0.9611100932883769,0.0,2.8638065016267418
Humla,2016,-1.226912568306011,5.553142076502732,2.4196773645558727,359.99,60.616147540983604,3.186857923497268,0,0.35511385015812663,-2.981205479452055,505.96,1.4059248695181006,0.0,2.991077064641349
Humla,2017,-1.8547945205479452,4.576493150684931,2.825099615380086,456.13,66.00621917808219,3.3495616438356164,0,1.0472079201811992,-1.226912568306011,359.99,0.35511385015812663,0.0,2.4196773645558727
Humla,2018,-1.982931506849315,4.650082191780822,2.6302735456952755,438.13,61.893945205479454,3.1673972602739724,0,0.9176292509445099,-1.8547945205479452,456.13,1.0472079201811992,0.0,2.825099615380086
Humla,2019,-3.450904109589041,3.074849315068493,3.3060538085968827,577.65,71.52761643835616,3.1830136986301367,0,1.9220079138280037,-1.982931506849315,438.13,0.9176292509445099,0.0,2.6302735456952755
Ilam,1982,21.20572602739726,26.657890410958903,3.0027894510655218,1487.75,61.74816438356165,2.164246575342466,0,0.510166633688945,21.13076712328767,1834.49,1.6375761511872848,0.0,3.2126087519687085
Ilam,1983,21.475890410958904,27.180109589041095,3.5335509764806026,1207.99,55.23786301369863,2.2645205479452053,0,-0.39946042582347224,21.20572602739726,1487.75,0.510166633688945,0.0,3.0027894510655218
Ilam,1984,21.152295081967214,26.750109289617487,3.9409616838010613,1356.46,59.04352459016393,2.2677322404371587,0,0.08328310265025028,21.475890410958904,1207.99,-0.39946042582347224,0.0,3.5335509764806026
Ilam,1985,21.56282191780822,27.091506849315067,3.6908745242660665,1405.56,59.342000000000006,2.2175068493150683,0,0.24292954467934524,21.152295081967214,1356.46,0.08328310265025028,0.0,3.9409616838010613
Ilam,1986,21.420164383561644,27.0992602739726,3.4130190320509035,1154.96,57.67934246575342,2.289260273972603,0,-0.5718850861249573,21.56282191780822,1405.56,0.24292954467934524,0.0,3.6908745242660665
Ilam,1987,21.840520547945207,27.476876712328767,3.557593972448014,1388.52,58.62641095890411,2.1577808219178083,0,0.18752475094867768,21.420164383561644,1154.96,-0.5718850861249573,0.0,3.4130190320509035
Ilam,1988,22.239535519125685,28.08909836065574,3.423909517781831,1128.71,56.442240437158475,2.219289617486339,0,-0.6572357806924471,21.840520547945207,1388.52,0.18752475094867768,0.0,3.557593972448014
Ilam,1989,21.452876712328766,27.346383561643837,3.9362621299811256,1227.7,54.189205479452056,2.287835616438356,3,-0.335374247159654,22.239535519125685,1128.71,-0.6572357806924471,0.0,3.423909517781831
Ilam,1990,21.91104109589041,27.63304109589041,3.272255965357084,994.57,56.74723287671233,2.230904109589041,0,-1.093385958569898,21.452876712328766,1227.7,-0.335374247159654,3.0,3.9362621299811256
Ilam,1991,21.847972602739727,27.58167123287671,3.9396185453294383,1103.72,55.04076712328767,2.2553150684931507,2,-0.7384896419206974,21.91104109589041,994.57,-1.093385958569898,0.0,3.272255965357084
Ilam,1992,21.710819672131148,27.87928961748634,3.3954096417409168,926.47,51.635245901639344,2.2753551912568306,4,-1.3148100461907002,21.847972602739727,1103.72,-0.7384896419206974,2.0,3.9396185453294383
Ilam,1993,22.065616438356162,28.14369863013699,3.11495311518968,742.5,52.50945205479452,2.3175068493150683,0,-1.9129802282699804,21.710819672131148,926.47,-1.3148100461907002,4.0,3.3954096417409168
Ilam,1994,22.446219178082195,28.75408219178082,3.249138358435439,748.12,48.98978082191781,2.3461643835616437,4,-1.8947070509949597,22.065616438356162,742.5,-1.9129802282699804,0.0,3.11495311518968
